report_date,load_time,load_type,load_weight,dropoff_site
2021-01-04,2021-01-04T07:09:00Z,GARBAGE COLLECTIONS,24960.0,TDS LANDFILL
2021-01-04,2021-01-05T07:23:00Z,GARBAGE COLLECTIONS,12020.0,TDS LANDFILL
2021-01-04,2021-01-05T07:35:00Z,GARBAGE COLLECTIONS,16980.0,TDS LANDFILL
2021-01-04,2021-01-05T11:06:00Z,GARBAGE COLLECTIONS,22060.0,TDS LANDFILL
2021-01-04,2021-01-05T07:37:00Z,GARBAGE COLLECTIONS,23620.0,TDS LANDFILL
2021-01-04,2021-01-05T03:10:00Z,GARBAGE COLLECTIONS,29380.0,TDS LANDFILL
2021-01-04,2021-01-05T07:04:00Z,GARBAGE COLLECTIONS,9720.0,TDS LANDFILL
2021-01-04,2021-01-04T07:20:00Z,GARBAGE COLLECTIONS,11460.0,TDS LANDFILL
2021-01-04,2021-01-04T11:12:00Z,GARBAGE COLLECTIONS,22040.0,TDS LANDFILL
2021-01-04,2021-01-04T04:33:00Z,GARBAGE COLLECTIONS,22760.0,TDS LANDFILL
2021-01-04,2021-01-05T06:30:00Z,GARBAGE COLLECTIONS,6020.0,TDS LANDFILL
2021-01-04,2021-01-04T04:01:00Z,GARBAGE COLLECTIONS,2840.0,TDS LANDFILL
2021-01-04,2021-01-04T11:06:00Z,GARBAGE COLLECTIONS,9660.0,TDS LANDFILL
2021-01-04,2021-01-04T02:04:00Z,GARBAGE COLLECTIONS,23520.0,TDS LANDFILL
2021-01-04,2021-01-04T07:52:00Z,GARBAGE COLLECTIONS,24600.0,TDS LANDFILL
2021-01-04,2021-01-04T08:03:00Z,GARBAGE COLLECTIONS,20060.0,TDS LANDFILL
2021-01-04,2021-01-04T03:18:00Z,GARBAGE COLLECTIONS,18500.0,TDS LANDFILL
2021-01-04,2021-01-04T07:35:00Z,GARBAGE COLLECTIONS,8540.0,TDS LANDFILL
2021-01-04,2021-01-04T07:28:00Z,GARBAGE COLLECTIONS,18400.0,TDS LANDFILL
2021-01-04,2021-01-04T03:16:00Z,GARBAGE COLLECTIONS,27280.0,TDS LANDFILL
2021-01-04,2021-01-04T07:59:00Z,GARBAGE COLLECTIONS,18960.0,TDS LANDFILL
2021-01-04,2021-01-04T07:30:00Z,GARBAGE COLLECTIONS,14180.0,TDS LANDFILL
2021-01-04,2021-01-04T11:12:00Z,GARBAGE COLLECTIONS,17780.0,TDS LANDFILL
2021-01-04,2021-01-04T06:39:00Z,GARBAGE COLLECTIONS,25220.0,TDS LANDFILL
2021-01-04,2021-01-04T11:45:00Z,GARBAGE COLLECTIONS,23800.0,TDS LANDFILL
2021-01-04,2021-01-04T05:33:00Z,GARBAGE COLLECTIONS,26200.0,TDS LANDFILL
2021-01-04,2021-01-04T06:20:00Z,GARBAGE COLLECTIONS,29340.0,TDS LANDFILL
2021-01-04,2021-01-04T10:20:00Z,GARBAGE COLLECTIONS,13160.0,TDS LANDFILL
2021-01-04,2021-01-04T07:39:00Z,GARBAGE COLLECTIONS,15560.0,TDS LANDFILL
2021-01-04,2021-01-04T12:04:00Z,GARBAGE COLLECTIONS,23460.0,TDS LANDFILL
2021-01-04,2021-01-04T06:34:00Z,GARBAGE COLLECTIONS,28540.0,TDS LANDFILL
2021-01-04,2021-01-04T11:21:00Z,GARBAGE COLLECTIONS,13760.0,TDS LANDFILL
2021-01-04,2021-01-04T07:15:00Z,GARBAGE COLLECTIONS,3640.0,TDS LANDFILL
2021-01-04,2021-01-04T11:00:00Z,GARBAGE COLLECTIONS,26780.0,TDS LANDFILL
2021-01-04,2021-01-04T05:00:00Z,GARBAGE COLLECTIONS,26140.0,TDS LANDFILL
2021-01-04,2021-01-04T07:00:00Z,GARBAGE COLLECTIONS,17860.0,TDS LANDFILL
2021-01-04,2021-01-04T01:00:00Z,GARBAGE COLLECTIONS,15480.0,TDS LANDFILL
2021-01-04,2021-01-04T12:45:00Z,GARBAGE COLLECTIONS,23400.0,TDS LANDFILL
2021-01-04,2021-01-04T08:00:00Z,GARBAGE COLLECTIONS,26120.0,TDS LANDFILL
2021-01-04,2021-01-04T02:45:00Z,GARBAGE COLLECTIONS,19800.0,TDS LANDFILL
2021-01-04,2021-01-04T07:45:00Z,GARBAGE COLLECTIONS,20120.0,TDS LANDFILL
2021-01-04,2021-01-04T03:45:00Z,GARBAGE COLLECTIONS,23380.0,TDS LANDFILL
2021-01-04,2021-01-04T10:30:00Z,GARBAGE COLLECTIONS,23860.0,TDS LANDFILL
2021-01-04,2021-01-04T07:15:00Z,GARBAGE COLLECTIONS,9940.0,TDS LANDFILL
2021-01-04,2021-01-04T08:00:00Z,GARBAGE COLLECTIONS,25300.0,TDS LANDFILL
2021-01-04,2021-01-04T02:30:00Z,GARBAGE COLLECTIONS,28380.0,TDS LANDFILL
2021-01-04,2021-01-04T01:30:00Z,GARBAGE COLLECTIONS,9240.0,TDS LANDFILL
2021-01-04,2021-01-04T12:35:00Z,GARBAGE COLLECTIONS,21740.0,TDS LANDFILL
2021-01-04,2021-01-04T07:00:00Z,GARBAGE COLLECTIONS,24180.0,TDS LANDFILL
2021-01-04,2021-01-04T12:54:00Z,GARBAGE COLLECTIONS,19180.0,TDS LANDFILL
2021-01-04,2021-01-04T08:02:00Z,GARBAGE COLLECTIONS,26180.0,TDS LANDFILL
2021-01-04,2021-01-04T02:20:00Z,GARBAGE COLLECTIONS,11360.0,TDS LANDFILL
2021-01-04,2021-01-04T07:55:00Z,GARBAGE COLLECTIONS,16380.0,TDS LANDFILL
2021-01-04,2021-01-04T10:47:00Z,GARBAGE COLLECTIONS,13520.0,TDS LANDFILL
2021-01-04,2021-01-04T07:15:00Z,GARBAGE COLLECTIONS,17580.0,TDS LANDFILL
2021-01-04,2021-01-04T07:50:00Z,GARBAGE COLLECTIONS,14760.0,TDS LANDFILL
2021-01-04,2021-01-04T12:44:00Z,GARBAGE COLLECTIONS,13520.0,TDS LANDFILL
2021-01-04,2021-01-04T12:56:00Z,GARBAGE COLLECTIONS,5120.0,TDS LANDFILL
2021-01-04,2021-01-04T12:53:00Z,MIXED LITTER,10560.0,TDS LANDFILL
2021-01-04,2021-01-04T03:10:00Z,BULK,1720.0,TDS LANDFILL
2021-01-04,2021-01-04T10:57:00Z,BULK,5200.0,TDS LANDFILL
2021-01-04,2021-01-05T06:54:00Z,ORGANICS,15280.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:55:00Z,ORGANICS,18540.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:32:00Z,ORGANICS,22160.0,ORGANICS BY GOSH
2021-01-04,2021-01-05T07:35:00Z,ORGANICS,8490.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T01:31:00Z,ORGANICS,14490.0,ORGANICS BY GOSH
2021-01-04,2021-01-05T07:11:00Z,ORGANICS,20680.0,ORGANICS BY GOSH
2021-01-04,2021-01-05T07:15:00Z,ORGANICS,15760.0,ORGANICS BY GOSH
2021-01-04,2021-01-05T06:50:00Z,ORGANICS,19900.0,ORGANICS BY GOSH
2021-01-04,2021-01-05T06:52:00Z,ORGANICS,19580.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:48:00Z,ORGANICS,7500.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T11:59:00Z,ORGANICS,6160.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T06:45:00Z,ORGANICS,10240.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T10:58:00Z,ORGANICS,10060.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T11:48:00Z,ORGANICS,4220.0,ORGANICS BY GOSH
2021-01-04,2021-01-05T07:02:00Z,ORGANICS,10080.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T10:26:00Z,ORGANICS,15320.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:48:00Z,ORGANICS,6740.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:56:00Z,ORGANICS,14160.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:55:00Z,ORGANICS,3900.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T11:53:00Z,ORGANICS,6900.0,ORGANICS BY GOSH
2021-01-04,2021-01-05T07:01:00Z,ORGANICS,13320.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T11:20:00Z,ORGANICS,10840.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T02:41:00Z,ORGANICS,15280.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:46:00Z,ORGANICS,12520.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T03:49:00Z,ORGANICS,12880.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T01:54:00Z,ORGANICS,12780.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T03:47:00Z,ORGANICS,7100.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T11:37:00Z,ORGANICS,9880.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:54:00Z,ORGANICS,19220.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:03:00Z,ORGANICS,7800.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:40:00Z,ORGANICS,3600.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T05:23:00Z,ORGANICS,9300.0,ORGANICS BY GOSH
2021-01-04,2021-01-04T10:10:00Z,RECYCLING - SINGLE STREAM,12100.0,BALCONES RECYCLING
2021-01-04,2021-01-04T03:30:00Z,RECYCLING - SINGLE STREAM,13780.0,BALCONES RECYCLING
2021-01-04,2021-01-04T12:53:00Z,RECYCLING - SINGLE STREAM,17440.0,BALCONES RECYCLING
2021-01-04,2021-01-04T04:17:00Z,RECYCLING - SINGLE STREAM,11840.0,BALCONES RECYCLING
2021-01-05,2021-01-05T10:26:00Z,RECYCLING - SINGLE STREAM,6720.0,TDS - MRF
2021-01-05,2021-01-05T05:36:00Z,RECYCLING - SINGLE STREAM,4460.0,TDS - MRF
2021-01-05,2021-01-05T02:25:00Z,RECYCLING - SINGLE STREAM,5900.0,TDS - MRF
2021-01-05,2021-01-05T01:22:00Z,RECYCLING - SINGLE STREAM,4200.0,TDS - MRF
2021-01-05,2021-01-05T12:17:00Z,RECYCLING - SINGLE STREAM,4660.0,TDS - MRF
2021-01-05,2021-01-05T10:07:00Z,RECYCLING - SINGLE STREAM,3460.0,TDS - MRF
2021-01-05,2021-01-05T01:07:00Z,RECYCLING - SINGLE STREAM,3980.0,TDS - MRF
2021-01-05,2021-01-05T10:28:00Z,RECYCLING - SINGLE STREAM,12880.0,TDS - MRF
2021-01-05,2021-01-04T03:15:00Z,RECYCLING - SINGLE STREAM,11640.0,TDS - MRF
2021-01-05,2021-01-04T09:59:00Z,RECYCLING - SINGLE STREAM,12920.0,TDS - MRF
2021-01-05,2021-01-05T02:44:00Z,RECYCLING - SINGLE STREAM,20160.0,TDS - MRF
2021-01-05,2021-01-05T01:20:00Z,RECYCLING - SINGLE STREAM,17260.0,TDS - MRF
2021-01-05,2021-01-05T04:08:00Z,RECYCLING - SINGLE STREAM,12900.0,TDS - MRF
2021-01-05,2021-01-05T10:50:00Z,RECYCLING - SINGLE STREAM,15120.0,TDS - MRF
2021-01-05,2021-01-05T02:16:00Z,RECYCLING - SINGLE STREAM,4200.0,TDS - MRF
2021-01-05,2021-01-05T11:41:00Z,RECYCLING - SINGLE STREAM,8860.0,TDS - MRF
2021-01-05,2021-01-05T04:20:00Z,RECYCLING - SINGLE STREAM,13220.0,TDS - MRF
2021-01-05,2021-01-05T02:51:00Z,RECYCLING - SINGLE STREAM,16300.0,TDS - MRF
2021-01-05,2021-01-05T03:29:00Z,RECYCLING - SINGLE STREAM,6520.0,TDS - MRF
2021-01-05,2021-01-05T12:25:00Z,RECYCLING - SINGLE STREAM,17020.0,TDS - MRF
2021-01-05,2021-01-05T02:45:00Z,RECYCLING - SINGLE STREAM,15760.0,TDS - MRF
2021-01-05,2021-01-05T12:22:00Z,RECYCLING - SINGLE STREAM,10140.0,TDS - MRF
2021-01-05,2021-01-05T02:00:00Z,RECYCLING - SINGLE STREAM,22800.0,TDS - MRF
2021-01-05,2021-01-05T04:01:00Z,RECYCLING - SINGLE STREAM,6560.0,TDS - MRF
2021-01-05,2021-01-05T05:02:00Z,RECYCLING - SINGLE STREAM,11040.0,TDS - MRF
2021-01-05,2021-01-05T11:05:00Z,RECYCLING - SINGLE STREAM,11620.0,TDS - MRF
2021-01-05,2021-01-05T04:18:00Z,RECYCLING - SINGLE STREAM,2500.0,TDS - MRF
2021-01-05,2021-01-05T05:04:00Z,RECYCLING - SINGLE STREAM,10420.0,TDS - MRF
2021-01-05,2021-01-05T09:32:00Z,RECYCLING - SINGLE STREAM,6600.0,TDS - MRF
2021-01-05,2021-01-05T01:40:00Z,RECYCLING - SINGLE STREAM,11520.0,TDS - MRF
2021-01-05,2021-01-05T12:15:00Z,RECYCLING - SINGLE STREAM,6160.0,TDS - MRF
2021-01-05,2021-01-05T10:00:00Z,RECYCLING - SINGLE STREAM,11880.0,TDS - MRF
2021-01-05,2021-01-05T03:39:00Z,RECYCLING - SINGLE STREAM,12840.0,TDS - MRF
2021-01-05,2021-01-05T05:08:00Z,RECYCLING - SINGLE STREAM,13860.0,TDS - MRF
2021-01-05,2021-01-05T11:12:00Z,RECYCLING - SINGLE STREAM,13820.0,TDS - MRF
2021-01-05,2021-01-05T02:40:00Z,RECYCLING - SINGLE STREAM,11140.0,TDS - MRF
2021-01-05,2021-01-05T11:51:00Z,RECYCLING - SINGLE STREAM,12500.0,TDS - MRF
2021-01-05,2021-01-05T10:41:00Z,RECYCLING - SINGLE STREAM,14860.0,TDS - MRF
2021-01-05,2021-01-05T04:03:00Z,RECYCLING - SINGLE STREAM,13900.0,TDS - MRF
2021-01-05,2021-01-05T02:50:00Z,RECYCLING - SINGLE STREAM,11700.0,TDS - MRF
2021-01-05,2021-01-05T10:01:00Z,RECYCLING - SINGLE STREAM,13720.0,TDS - MRF
2021-01-05,2021-01-05T10:08:00Z,RECYCLING - SINGLE STREAM,12300.0,TDS - MRF
2021-01-05,2021-01-05T05:03:00Z,RECYCLING - SINGLE STREAM,8840.0,TDS - MRF
2021-01-05,2021-01-05T01:33:00Z,RECYCLING - SINGLE STREAM,10200.0,TDS - MRF
2021-01-05,2021-01-05T02:56:00Z,RECYCLING - SINGLE STREAM,13080.0,TDS - MRF
2021-01-05,2021-01-05T09:58:00Z,RECYCLING - SINGLE STREAM,12420.0,TDS - MRF
2021-01-05,2021-01-05T11:40:00Z,RECYCLING - SINGLE STREAM,14080.0,TDS - MRF
2021-01-05,2021-01-05T11:46:00Z,RECYCLING - SINGLE STREAM,12320.0,TDS - MRF
2021-01-05,2021-01-05T02:27:00Z,RECYCLING - SINGLE STREAM,2420.0,TDS - MRF
2021-01-05,2021-01-05T03:12:00Z,RECYCLING - SINGLE STREAM,6080.0,TDS - MRF
2021-01-05,2021-01-05T02:50:00Z,RECYCLING - SINGLE STREAM,8680.0,TDS - MRF
2021-01-05,2021-01-05T02:48:00Z,RECYCLING - SINGLE STREAM,4920.0,TDS - MRF
2021-01-05,2021-01-05T10:56:00Z,RECYCLING - SINGLE STREAM,8800.0,TDS - MRF
2021-01-05,2021-01-05T10:23:00Z,RECYCLING - SINGLE STREAM,12740.0,TDS - MRF
2021-01-05,2021-01-05T10:06:00Z,RECYCLING - SINGLE STREAM,13220.0,TDS - MRF
2021-01-05,2021-01-05T02:49:00Z,RECYCLING - SINGLE STREAM,8420.0,TDS - MRF
2021-01-05,2021-01-05T05:06:00Z,RECYCLING - SINGLE STREAM,10980.0,TDS - MRF
2021-01-05,2021-01-05T12:03:00Z,RECYCLING - SINGLE STREAM,12040.0,TDS - MRF
2021-01-05,2021-01-05T12:50:00Z,SWEEPING,,ONION CREEK
2021-01-05,2021-01-05T03:30:00Z,BRUSH,7000.0,HORNSBY BEND
2021-01-05,2021-01-05T11:03:00Z,BRUSH,6900.0,HORNSBY BEND
2021-01-05,2021-01-05T03:20:00Z,BRUSH,9760.0,HORNSBY BEND
2021-01-05,2021-01-05T09:27:00Z,BRUSH,5840.0,HORNSBY BEND
2021-01-05,2021-01-05T03:40:00Z,BRUSH,8500.0,HORNSBY BEND
2021-01-05,2021-01-05T03:15:00Z,BRUSH,7200.0,HORNSBY BEND
2021-01-05,2021-01-05T12:00:00Z,YARD TRIMMING,9600.0,HORNSBY BEND
2021-01-05,2021-01-05T12:00:00Z,YARD TRIMMING,10440.0,HORNSBY BEND
2021-01-05,2021-01-05T12:00:00Z,YARD TRIMMING,9240.0,HORNSBY BEND
2021-01-05,2021-01-05T12:00:00Z,YARD TRIMMING,12940.0,HORNSBY BEND
2021-01-05,2021-01-05T12:00:00Z,YARD TRIMMING,8460.0,HORNSBY BEND
2021-01-05,2021-01-05T07:27:00Z,BULK,4600.0,TDS LANDFILL
2021-01-05,2021-01-05T12:11:00Z,BULK,11720.0,TDS LANDFILL
2021-01-05,2021-01-05T01:57:00Z,BULK,11240.0,TDS LANDFILL
2021-01-05,2021-01-05T02:51:00Z,BULK,11520.0,TDS LANDFILL
2021-01-05,2021-01-05T02:56:00Z,BULK,11940.0,TDS LANDFILL
2021-01-05,2021-01-05T02:48:00Z,BULK,6040.0,TDS LANDFILL
2021-01-05,2021-01-05T11:59:00Z,BULK,4460.0,TDS LANDFILL
2021-01-05,2021-01-05T02:40:00Z,BULK,9220.0,TDS LANDFILL
2021-01-05,2021-01-05T03:45:00Z,BULK,3100.0,TDS LANDFILL
2021-01-05,2021-01-05T02:23:00Z,BULK,8180.0,TDS LANDFILL
2021-01-05,2021-01-05T02:23:00Z,DEAD ANIMAL,440.0,TDS LANDFILL
2021-01-05,2021-01-05T01:29:00Z,GARBAGE COLLECTIONS,16680.0,TDS LANDFILL
2021-01-05,2021-01-05T01:58:00Z,GARBAGE COLLECTIONS,31940.0,TDS LANDFILL
2021-01-05,2021-01-05T01:46:00Z,GARBAGE COLLECTIONS,26520.0,TDS LANDFILL
2021-01-05,2021-01-05T01:50:00Z,GARBAGE COLLECTIONS,16760.0,TDS LANDFILL
2021-01-05,2021-01-05T04:56:00Z,GARBAGE COLLECTIONS,3420.0,TDS LANDFILL
2021-01-05,2021-01-05T02:13:00Z,GARBAGE COLLECTIONS,8440.0,TDS LANDFILL
2021-01-05,2021-01-05T02:06:00Z,GARBAGE COLLECTIONS,22420.0,TDS LANDFILL
2021-01-05,2021-01-05T01:53:00Z,GARBAGE COLLECTIONS,20340.0,TDS LANDFILL
2021-01-05,2021-01-05T02:01:00Z,GARBAGE COLLECTIONS,20760.0,TDS LANDFILL
2021-01-05,2021-01-05T11:50:00Z,GARBAGE COLLECTIONS,25400.0,TDS LANDFILL
2021-01-05,2021-01-05T01:00:00Z,GARBAGE COLLECTIONS,18580.0,TDS LANDFILL
2021-01-05,2021-01-05T11:50:00Z,GARBAGE COLLECTIONS,31040.0,TDS LANDFILL
2021-01-05,2021-01-05T10:30:00Z,GARBAGE COLLECTIONS,10280.0,TDS LANDFILL
2021-01-05,2021-01-05T03:00:00Z,GARBAGE COLLECTIONS,3340.0,TDS LANDFILL
2021-01-05,2021-01-05T01:27:00Z,GARBAGE COLLECTIONS,23420.0,TDS LANDFILL
2021-01-05,2021-01-05T01:51:00Z,GARBAGE COLLECTIONS,26620.0,TDS LANDFILL
2021-01-05,2021-01-05T11:29:00Z,GARBAGE COLLECTIONS,28680.0,TDS LANDFILL
2021-01-05,2021-01-05T01:41:00Z,GARBAGE COLLECTIONS,19960.0,TDS LANDFILL
2021-01-05,2021-01-05T01:35:00Z,GARBAGE COLLECTIONS,3860.0,TDS LANDFILL
2021-01-05,2021-01-05T10:24:00Z,SWEEPING,9120.0,TDS LANDFILL
2021-01-05,2021-01-05T12:54:00Z,SWEEPING,4980.0,TDS LANDFILL
2021-01-05,2021-01-05T11:38:00Z,MIXED LITTER,5100.0,TDS LANDFILL
2021-01-05,2021-01-05T05:04:00Z,GARBAGE COLLECTIONS,20400.0,TDS LANDFILL
2021-01-05,2021-01-05T10:42:00Z,GARBAGE COLLECTIONS,17220.0,TDS LANDFILL
2021-01-05,2021-01-05T11:58:00Z,GARBAGE COLLECTIONS,21380.0,TDS LANDFILL
2021-01-05,2021-01-05T12:11:00Z,GARBAGE COLLECTIONS,24400.0,TDS LANDFILL
2021-01-05,2021-01-05T04:47:00Z,GARBAGE COLLECTIONS,14580.0,TDS LANDFILL
2021-01-05,2021-01-05T12:16:00Z,GARBAGE COLLECTIONS,19020.0,TDS LANDFILL
2021-01-05,2021-01-05T05:07:00Z,GARBAGE COLLECTIONS,12860.0,TDS LANDFILL
2021-01-05,2021-01-05T04:47:00Z,GARBAGE COLLECTIONS,27460.0,TDS LANDFILL
2021-01-05,2021-01-05T01:10:00Z,GARBAGE COLLECTIONS,8520.0,TDS LANDFILL
2021-01-05,2021-01-05T05:55:00Z,GARBAGE COLLECTIONS,21420.0,TDS LANDFILL
2021-01-05,2021-01-05T10:22:00Z,GARBAGE COLLECTIONS,13260.0,TDS LANDFILL
2021-01-05,2021-01-05T05:58:00Z,GARBAGE COLLECTIONS,19120.0,TDS LANDFILL
2021-01-05,2021-01-05T11:06:00Z,GARBAGE COLLECTIONS,14400.0,TDS LANDFILL
2021-01-05,2021-01-05T05:36:00Z,GARBAGE COLLECTIONS,6020.0,TDS LANDFILL
2021-01-05,2021-01-05T05:59:00Z,GARBAGE COLLECTIONS,25400.0,TDS LANDFILL
2021-01-05,2021-01-05T03:17:00Z,GARBAGE COLLECTIONS,28900.0,TDS LANDFILL
2021-01-05,2021-01-05T01:05:00Z,GARBAGE COLLECTIONS,8540.0,TDS LANDFILL
2021-01-05,2021-01-05T01:09:00Z,GARBAGE COLLECTIONS,24640.0,TDS LANDFILL
2021-01-05,2021-01-05T02:23:00Z,GARBAGE COLLECTIONS,26080.0,TDS LANDFILL
2021-01-05,2021-01-05T02:47:00Z,GARBAGE COLLECTIONS,25500.0,TDS LANDFILL
2021-01-05,2021-01-05T10:59:00Z,GARBAGE COLLECTIONS,21300.0,TDS LANDFILL
2021-01-05,2021-01-05T03:56:00Z,GARBAGE COLLECTIONS,13620.0,TDS LANDFILL
2021-01-05,2021-01-05T01:09:00Z,GARBAGE COLLECTIONS,21860.0,TDS LANDFILL
2021-01-05,2021-01-05T01:27:00Z,GARBAGE COLLECTIONS,9960.0,TDS LANDFILL
2021-01-05,2021-01-05T12:00:00Z,GARBAGE COLLECTIONS,23900.0,TDS LANDFILL
2021-01-05,2021-01-05T05:15:00Z,GARBAGE COLLECTIONS,19080.0,TDS LANDFILL
2021-01-05,2021-01-05T05:00:00Z,GARBAGE COLLECTIONS,10900.0,TDS LANDFILL
2021-01-05,2021-01-05T01:15:00Z,GARBAGE COLLECTIONS,23180.0,TDS LANDFILL
2021-01-05,2021-01-05T05:30:00Z,GARBAGE COLLECTIONS,6840.0,TDS LANDFILL
2021-01-05,2021-01-05T05:45:00Z,GARBAGE COLLECTIONS,1780.0,TDS LANDFILL
2021-01-05,2021-01-05T02:30:00Z,GARBAGE COLLECTIONS,5860.0,TDS LANDFILL
2021-01-05,2021-01-05T05:45:00Z,GARBAGE COLLECTIONS,4480.0,TDS LANDFILL
2021-01-05,2021-01-05T05:00:00Z,GARBAGE COLLECTIONS,8560.0,TDS LANDFILL
2021-01-05,2021-01-04T12:04:00Z,GARBAGE COLLECTIONS,6100.0,TDS LANDFILL
2021-01-05,2021-01-05T01:30:00Z,GARBAGE COLLECTIONS,18520.0,TDS LANDFILL
2021-01-05,2021-01-05T05:15:00Z,GARBAGE COLLECTIONS,11520.0,TDS LANDFILL
2021-01-05,2021-01-05T03:15:00Z,GARBAGE COLLECTIONS,10940.0,TDS LANDFILL
2021-01-05,2021-01-05T12:00:00Z,GARBAGE COLLECTIONS,26400.0,TDS LANDFILL
2021-01-05,2021-01-05T05:30:00Z,GARBAGE COLLECTIONS,5120.0,TDS LANDFILL
2021-01-05,2021-01-05T01:45:00Z,GARBAGE COLLECTIONS,27720.0,TDS LANDFILL
2021-01-05,2021-01-05T02:30:00Z,GARBAGE COLLECTIONS,9100.0,TDS LANDFILL
2021-01-05,2021-01-05T05:33:00Z,GARBAGE COLLECTIONS,12360.0,TDS LANDFILL
2021-01-05,2021-01-05T01:00:00Z,GARBAGE COLLECTIONS,19760.0,TDS LANDFILL
2021-01-05,2021-01-05T12:31:00Z,GARBAGE COLLECTIONS,20600.0,TDS LANDFILL
2021-01-05,2021-01-05T05:40:00Z,GARBAGE COLLECTIONS,5360.0,TDS LANDFILL
2021-01-05,2021-01-05T05:51:00Z,GARBAGE COLLECTIONS,15380.0,TDS LANDFILL
2021-01-05,2021-01-05T12:30:00Z,GARBAGE COLLECTIONS,22360.0,TDS LANDFILL
2021-01-05,2021-01-05T05:54:00Z,GARBAGE COLLECTIONS,14360.0,TDS LANDFILL
2021-01-05,2021-01-05T12:18:00Z,GARBAGE COLLECTIONS,14880.0,TDS LANDFILL
2021-01-05,2021-01-05T05:13:00Z,GARBAGE COLLECTIONS,12460.0,TDS LANDFILL
2021-01-05,2021-01-05T05:41:00Z,GARBAGE COLLECTIONS,5280.0,TDS LANDFILL
2021-01-05,2021-01-05T11:48:00Z,GARBAGE COLLECTIONS,11720.0,TDS LANDFILL
2021-01-05,2021-01-06T02:27:00Z,BULK,1800.0,TDS LANDFILL
2021-01-05,2021-01-05T10:37:00Z,BULK,2600.0,TDS LANDFILL
2021-01-05,2021-01-06T06:59:00Z,ORGANICS,18860.0,ORGANICS BY GOSH
2021-01-05,2021-01-06T07:01:00Z,ORGANICS,15860.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T08:20:00Z,ORGANICS,18440.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T01:50:00Z,ORGANICS,10150.0,ORGANICS BY GOSH
2021-01-05,2021-01-06T07:05:00Z,ORGANICS,6670.0,ORGANICS BY GOSH
2021-01-05,2021-01-06T07:14:00Z,ORGANICS,16500.0,ORGANICS BY GOSH
2021-01-05,2021-01-06T07:11:00Z,ORGANICS,17920.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T05:21:00Z,ORGANICS,5680.0,ORGANICS BY GOSH
2021-01-05,2021-01-06T06:45:00Z,ORGANICS,17920.0,ORGANICS BY GOSH
2021-01-05,2021-01-06T06:59:00Z,ORGANICS,8520.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T12:28:00Z,ORGANICS,9360.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T04:09:00Z,ORGANICS,19100.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T04:47:00Z,ORGANICS,8440.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T12:14:00Z,ORGANICS,7140.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T05:12:00Z,ORGANICS,12300.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T04:15:00Z,ORGANICS,14440.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T03:11:00Z,ORGANICS,14280.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T05:01:00Z,ORGANICS,3760.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T11:40:00Z,ORGANICS,6100.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T04:58:00Z,ORGANICS,14960.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T03:50:00Z,ORGANICS,8300.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T11:06:00Z,ORGANICS,13620.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T02:35:00Z,ORGANICS,15880.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T03:37:00Z,ORGANICS,14820.0,ORGANICS BY GOSH
2021-01-05,2021-01-05T04:01:00Z,ORGANICS,15960.0,ORGANICS BY GOSH
